1.46,,2.43E-50,62.88042226,37.11957774,,4.04E-28,31.60880116,18.39119884,,2.43E-50,62.88042226,37.11957774,,7.49E-51,62.45739818,37.54260182
1.48,,6.55E-51,62.46670996,37.53329004,,1.91E-28,31.4008358,18.5991642,,6.55E-51,62.46670996,37.53329004,,2.03E-51,62.04646911,37.95353089
1.5,,1.78E-51,62.05571962,37.94428038,,9.07E-29,31.19423871,18.80576129,,1.78E-51,62.05571962,37.94428038,,5.58E-52,61.63824367,38.36175633
1.52,,4.89E-52,61.64743333,38.35256667,,4.33E-29,30.9890009,19.0109991,,4.89E-52,61.64743333,38.35256667,,1.54E-52,61.2327041,38.7672959
1.54,,1.35E-52,61.24183329,38.75816671,,2.08E-29,30.78511342,19.21488658,,1.35E-52,61.24183329,38.75816671,,4.30E-53,60.82983272,39.17016728
1.56,,3.78E-53,60.83890184,39.16109816,,1.00E-29,30.58256739,19.41743261,,3.78E-53,60.83890184,39.16109816,,1.21E-53,60.42961196,39.57038804
1.58,,1.06E-53,60.43862142,39.56137858,,4.84E-30,30.38135398,19.61864602,,1.06E-53,60.43862142,39.56137858,,3.43E-54,60.0320244,39.9679756
1.6,,3.02E-54,60.04097458,39.95902542,,2.36E-30,30.18146442,19.81853558,,3.02E-54,60.04097458,39.95902542,,9.81E-55,59.6370527,40.3629473
1.62,,8.65E-55,59.645944,40.354056,,1.15E-30,29.98289,20.01711,,8.65E-55,59.645944,40.354056,,2.83E-55,59.24467967,40.75532033
1.64,,2.50E-55,59.25351246,40.74648754,,5.66E-31,29.78562208,20.21437792,,2.50E-55,59.25351246,40.74648754,,8.24E-56,58.85488819,41.14511181
1.66,,7.28E-56,58.86366287,41.13633713,,2.79E-31,29.58965205,20.41034795,,7.28E-56,58.86366287,41.13633713,,2.42E-56,58.46766129,41.53233871
1.68,,2.14E-56,58.47637824,41.52362176,,1.39E-31,29.39497137,20.60502863,,2.14E-56,58.47637824,41.52362176,,7.16E-57,58.08298208,41.91701792
1.7,,6.34E-57,58.09164168,41.90835832,,6.91E-32,29.20157157,20.79842843,,6.34E-57,58.09164168,41.90835832,,2.14E-57,57.70083382,42.29916618
1.72,,1.89E-57,57.70943644,42.29056356,,3.46E-32,29.00944421,20.99055579,,1.89E-57,57.70943644,42.29056356,,6.43E-58,57.32119984,42.67880016
1.74,,5.70E-58,57.32974587,42.67025413,,1.74E-32,28.81858093,21.18141907,,5.70E-58,57.32974587,42.67025413,,1.95E-58,56.94406361,43.05593639
1.76,,1.73E-58,56.95255341,43.04744659,,8.79E-33,28.6289734,21.3710266,,1.73E-58,56.95255341,43.04744659,,5.96E-59,56.56940869,43.43059131
1.78,,5.30E-59,56.57784263,43.42215737,,4.46E-33,28.44061337,21.55938663,,5.30E-59,56.57784263,43.42215737,,1.84E-59,56.19721876,43.80278124
1.8,,1.64E-59,56.20559721,43.79440279,,2.28E-33,28.25349262,21.74650738,,1.64E-59,56.20559721,43.79440279,,5.71E-60,55.82747759,44.17252241
1.82,,5.09E-60,55.83580092,44.16419908,,1.17E-33,28.06760301,21.93239699,,5.09E-60,55.83580092,44.16419908,,1.79E-60,55.46016908,44.53983092
1.84,,1.60E-60,55.46843765,44.53156235,,6.00E-34,27.88293643,22.11706357,,1.60E-60,55.46843765,44.53156235,,5.64E-61,55.09527723,44.90472277
1.86,,5.04E-61,55.10349139,44.89650861,,3.10E-34,27.69948483,22.30051517,,5.04E-61,55.10349139,44.89650861,,1.79E-61,54.73278612,45.26721388
1.88,,1.61E-61,54.74094624,45.25905376,,1.61E-34,27.51724023,22.48275977,,1.61E-61,54.74094624,45.25905376,,5.75E-62,54.37267997,45.62732003
1.9,,5.15E-62,54.3807864,45.6192136,,8.39E-35,27.33619468,22.66380532,,5.15E-62,54.3807864,45.6192136,,1.86E-62,54.01494308,45.98505692
1.92,,1.67E-62,54.02299617,45.97700383,,4.39E-35,27.15634029,22.84365971,,1.67E-62,54.02299617,45.97700383,,6.05E-63,53.65955987,46.34044013
1.94,,5.43E-63,53.66755998,46.33244002,,2.31E-35,26.97766922,23.02233078,,5.43E-63,53.66755998,46.33244002,,1.99E-63,53.30651485,46.69348515
1.96,,1.78E-63,53.31446232,46.68553768,,1.22E-35,26.80017369,23.19982631,,1.78E-63,53.31446232,46.68553768,,6.56E-64,52.95579263,47.04420737
1.98,,5.90E-64,52.96368782,47.03631218,,6.47E-36,26.62384597,23.37615403,,5.90E-64,52.96368782,47.03631218,,2.18E-64,52.60737794,47.39262206
2,,1.97E-64,52.61522118,47.38477882,,3.45E-36,26.44867838,23.55132162,,1.97E-64,52.61522118,47.38477882,,7.33E-65,52.2612556,47.7387444
2.02,,6.60E-65,52.26904723,47.73095277,,1.84E-36,26.27466327,23.72533673,,6.60E-65,52.26904723,47.73095277,,2.48E-65,51.91741051,48.08258949
2.04,,2.23E-65,51.92515088,48.07484912,,9.91E-37,26.10179306,23.89820694,,2.23E-65,51.92515088,48.07484912,,8.43E-66,51.5758277,48.4241723
2.06,,7.61E-66,51.58351715,48.41648285,,5.35E-37,25.93006023,24.06993977,,7.61E-66,51.58351715,48.41648285,,2.89E-66,51.23649228,48.76350772
2.08,,2.61E-66,51.24413114,48.75586886,,2.90E-37,25.75945729,24.24054271,,2.61E-66,51.24413114,48.75586886,,9.99E-67,50.89938947,49.10061053
2.1,,9.04E-67,50.90697807,49.09302193,,1.57E-37,25.58997681,24.41002319,,9.04E-67,50.90697807,49.09302193,,3.48E-67,50.56450458,49.43549542
2.12,,3.15E-67,50.57204325,49.42795675,,8.60E-38,25.4216114,24.5783886,,3.15E-67,50.57204325,49.42795675,,1.22E-67,50.23182301,49.76817699
2.14,,1.10E-67,50.23931208,49.76068792,,4.72E-38,25.25435372,24.74564628,,1.10E-67,50.23931208,49.76068792,,4.30E-68,49.90133027,50.09866973
2.16,,3.90E-68,49.90877006,50.09122994,,2.60E-38,25.08819649,24.91180351,,3.90E-68,49.90877006,50.09122994,,1.53E-68,49.57301196,50.42698804
2.18,,1.39E-68,49.5804028,50.4195972,,1.43E-38,24.92313247,25.07686753,,1.39E-68,49.5804028,50.4195972,,5.47E-69,49.24685376,50.75314624
2.2,,4.97E-69,49.25419598,50.74580402,,7.96E-39,24.75915446,25.24084554,,4.97E-69,49.25419598,50.74580402,,1.97E-69,48.92284148,51.07715852
2.22,,1.79E-69,48.93013539,51.06986461,,4.44E-39,24.59625532,25.40374468,,1.79E-69,48.93013539,51.06986461,,7.15E-70,48.60096099,51.39903901
2.24,,6.51E-70,48.60820691,51.39179309,,2.48E-39,24.43442795,25.56557205,,6.51E-70,48.60820691,51.39179309,,2.61E-70,48.28119826,51.71880174
2.26,,2.38E-70,48.28839651,51.71160349,,1.39E-39,24.2736653,25.7263347,,2.38E-70,48.28839651,51.71160349,,9.61E-71,47.96353936,52.03646064
2.28,,8.77E-71,47.97069025,52.02930975,,7.85E-40,24.11396036,25.88603964,,8.77E-71,47.97069025,52.02930975,,3.56E-71,47.64797045,52.35202955
2.3,,3.25E-71,47.6550743,52.3449257,,4.44E-40,23.95530618,26.04469382,,3.25E-71,47.6550743,52.3449257,,1.33E-71,47.33447778,52.66552222
2.32,,1.21E-71,47.34153489,52.65846511,,2.52E-40,23.79769584,26.20230416,,1.21E-71,47.34153489,52.65846511,,4.98E-72,47.02304769,52.97695231
2.34,,4.56E-72,47.03005836,52.96994164,,1.44E-40,23.64112247,26.35887753,,4.56E-72,47.03005836,52.96994164,,1.88E-72,46.71366661,53.28633339
2.36,,1.72E-72,46.72063115,53.27936885,,8.23E-41,23.48557925,26.51442075,,1.72E-72,46.72063115,53.27936885,,7.16E-73,46.40632105,53.59367895
2.38,,6.56E-73,46.41323977,53.58676023,,4.73E-41,23.33105941,26.66894059,,6.56E-73,46.41323977,53.58676023,,2.74E-73,46.10099763,53.89900237
2.4,,2.51E-73,46.10787083,53.89212917,,2.72E-41,23.1775562,26.8224438,,2.51E-73,46.10787083,53.89212917,,1.06E-73,45.79768303,54.20231697
